address,originCount,TotalARBVolume
0xa7a5a739182832019ecc55d84f90fab8d173287f,5,4875
0xa7a735f771521d281047ff05b4cdb3724664b172,5,4250.000000000001
0xa7a8352eedbfd64fd70e5773107264e526fbf587,5,18000
0xa7ad9c5877c00374933d8e86796ad98da428cea1,5,7749.999999999999
0xa7c7591e994a8b2a2a9262b53d0b49ddfee80aa1,5,14999.999999999998
0xa7d2a84256901c6f948df2502cfac02e77d1aac2,5,8000
0xa7fb9a76e36731c79ef399ea986e6e957bb8289b,5,7625
0xa811c417506720d045523c76cbf448407301a595,5,11875
0xa818849b0606dccbf7416b985cbb8701a8a280fb,5,6249.999999999999
0xa81992c9027ba5dc51336feea9a4458d528da79b,5,5625.000000000001
0xa86ef79e317a9eae312946b8f851e4732769cf76,5,5625
0xa8750b6b5a413827953d36b5c4f1f9c852168bb6,5,8230
0xa8c987fa95379398d32f1c0f95a89e90a357b164,5,8000
0xa8d04ac99d2d24885cea5c6c2a5b85915a63d5c8,5,12174.999999999998
0xa906a36792d2f2f0b19614d8f29e970ae6bca9cd,5,7374.999999999999
0xa96aadfd5ef551335dc2dad8ea2c88f95af60738,5,13999
0xa9a5f6a3777d128d7abf2ff972ca146a13a3fca3,5,12875
0xa9ab634212f00bdda3293bfa0aeffa66543fb096,5,3875.0000000000005
0xa9b114a23a69255668a2d04cb236ec2bed9add4b,5,13124.999999999998
0xa9c538ea7cec8e2e2dd9e869a36af086f657708b,5,17125
0xa9c714f5a560dcc8e6a64d2bf20ff0adf97436a9,5,13000
0xaa26aa30fa7f871f41ed36f629844558d840a78f,5,4250.000000000001
0xaa82c3711989bbc56c506e07dadef6fde9b896cc,5,24800
0xaab7b6452121eaced657e797a8bedc9cdc1e7475,5,14749.999999999998
0xaad3aa2f242007e539d6af3943f9bd536a07f193,5,11375
0xaaf11ead60ce10c17cccb1d47d939c32520b3d36,5,6832.2288339775805
0xaaf1af1b5f8096fc7173dffc3ebc2e06d8c0b81e,5,6500
0xab1d6cabf1057a3fc4b55d63f303c6dc32168478,5,12499.999999999998
0xab85cf8bbef871a7bbd29c986dd0c1773cf20c79,5,10000
0xab914f27cdac3f8faae484b40592ed63d656d96a,5,9000
0xab9b787d698fed936612c757603cfabc3a7f1367,5,10999.999999999998
0xabb15b392830bf385754ac6d4c69419c974275df,5,64550.86
0xabe13953fc5724a208c1421de35e638be505f89a,5,3624.9999999999995
0xac6a0bc078f2be4dacef5984de5664172dd846de,5,6249.999999999999
0xac8f46c9f2b288c188c3b28b5b34ed0135816cde,5,6374.999999999999
0xacc708b35896466f086fcaaf204a28ec46125001,5,8125
0xacdd91e4726546d5ad53f3013b1c21151d00163f,5,5625
0xacf9e9899ad738520e93b39cdf9e850a7a550f39,5,6660.05897642836
0xad05dd04eaa5ba87f84bccbe10e0715cd2eda08c,5,3624.9999999999995
0xad3c7255f1561fcaf75d81e9e3f4a9636aadb8e0,5,4375
0xad58ee5f3ae4b6deaad6c7e5ec71d7dc11d888e0,5,5625
0xad5ba6eae35975d2bd97cbb8fefefba11114749e,5,6875
0xad66066f367363cbb3bf5db6764317cd2b24ed35,5,14120
0xad952978a05c15b4904d53eae7fc6c46f97f1595,5,16500
0xad97ce28d3e92a4578590524bbc07731cd47667e,5,4874.999999999999
0xadac8300ac66a04bec33525a64883145a053f32a,5,4375
0xadc16fdb121e1ed4c3b818fa0bc22394b8dcc447,5,8500.000000000002
0xae0a5d2ea02ad371e608f1c1b46dfb1572eaffe0,5,20625.000000000004
0xae0aa3693d7db0355abc344b6a4b6227b66e801e,5,6799.999999999999
0xae2255e1b5e77996f9e869c8de370a1d430cf0a0,5,4874.999999999999
0xae34b8aaf61673886caadbc95ad59819423ce50e,5,10875
0xae3963dadb3cca0d5336e3be847f4ce18ba04bec,5,6625
0xae3d9aba194740091edbefc8619a90abacde8fc3,5,6750.000000000001
0xae4ea10f1096664fc6ad8e7c4e3a0dbe094e582d,5,30437.500000000007
0xaea174ba0c16f8b5c0dcdb57312804f51970529d,5,6125
0xaea7d9b3ed1be046cc2da5b2fe7f0268508b8b23,5,16299.999999999998
0xaed44dd1acb9f3707ad7f1902a89be8480147ccb,5,12250.000000000002
0xaf63e6f095132f0a56a9b47e7f3f1ced3399c2e7,5,3124.9999999999995
0xaf6ab53c6a990319eeecf872f4581c2a71ea06da,5,14750
0xafa96569c78b9707237f7c8acdb1bedc25500ca1,5,8244.999999999998
0xafad3b355205af039e5e2b76301d8a7bf3f6289d,5,104500
0xafad93e56d5b69b3df31a5a1a1185c6f505d3d5d,5,6125
0xafff3113be5c3923e87ff4816b003116630dc571,5,14499.999999999998
0xb06a74f7c466e2fd4d3920d6dc336e9c18eb7a60,5,5874.999999999999
0xb09936a8672d9ef8135918a3d3e38000467cca56,5,9250
0xb0da51c5bab58a3b665810fbdd772af5548619c5,5,5500
0xb0dd0e05348803d7c90dcb37a8436f0619039243,5,4125.000000000001
0xb0f270afe5c69fd293f4db3928a7151e33ec0f17,5,6249.999999999999
0xb1d33759bc1b7f498173e6a692abfbfd0fb7363c,5,11259
0xb204d05b20869ff6c90387fe878c9f5d482f7327,5,3624.9999999999995
0xb221a0f172694ddbb7883c7fe37459cc25f0a406,5,14250
0xb231c7a92f4a638923d2da02c71f8c458909d2da,5,5500
0xb256a36108bc40edc819a50a55b943760bd42b36,5,7750.000000000001
0xb25d32a5e3f9d8a0c0fbd4f8a954cea549d393bd,5,5625
0xb293066488554af93e9f8587aa06bfc37b669aa2,5,7525
0xb2975ee480ec324d6ba10711f9197ccc963c187a,5,5500
0xb2b195de501eb94eab870d4b0e6ee975abf18fe7,5,5874.999999999999
0xb2b35b8c4e0fb68b0cf1b2ba7f792caa8d39e468,5,9875
0xb2b7f93783a229bc74f208f23bdd1de1fe75a22f,5,4375
0xb2c5c9b2897d314c5345024ad56002bce18599ca,5,4400
0xb2d1400046ec443cff8f60160e446ce85e2c9d9a,5,15250.000000000002
0xb2f217860d61cbe9876d708dfbfd34ec67f555f8,5,8125
0xb32d6e80f40372b582ed9d9125c14b5e14109ff4,5,7625
0xb371775135d3638ed2ca7cf104b24a30b08d50a8,5,10000
0xb39623fc3e4af82649028b73a5abed127db76a9f,5,10749.999999999998
0xb3b0964bdf17bbb6d9937ab6b475c46719305497,5,8125
0xb3e6cafcdbb9ff1b18a434f6408b9c870f6c931e,5,4000
0xb426563df3e5fa4b80f7bd2c4689154582dc15f8,5,13500.000000000002
0xb46d2e78852320dc8bf4e26c2bb4560126fe84e7,5,4375
0xb47f6f295af0646177f46f19656177eb462c1867,5,5625.000000000001
0xb48df892529f8a751bfdecaef33b2ab8fa56ad8f,5,15499.999999999998
0xb4a89f7591d758f634071a9d5d2be5d6a6269eae,5,20800
0xb4b0afa2c76efffb10fd7b33866db52d01dce35a,5,7025
0xb4ce01bfe9f18c292ba00d120b9b9c49b75c04fb,5,6749.999999999999
0xb5222a5b95dc04dd1829d93dc8554483768d975b,5,4874.000000000001
0xb58f18528c4bc0e0fe22aa48248094b931799932,5,6734.999999999999
0xb5986c9a655bee2452ec45ed668b52625b80a2db,5,8750
0xb607b0b5f2b25191026524d50490c4a7d80360be,5,6249.999999999999
0xb623683e63a8b1ad41a7540b6f0d40dda69a4732,5,8250
0xb647f93f9e3b45c93a69c6dcf7df18f4d2f691a9,5,18500
0xb65efffbcb7ae9b9aeba8151e75fb372237160c7,5,5075
0xb67d2680dade08ab8ca8fb1d51af87d13ffc611c,5,13291.74606223286
0xb6984a5cdd43af78f7770add4e674443c6e8942e,5,17500
0xb69d50d66c0523a90f22706b80833daa7ced08c6,5,27750
0xb6b0b718692edf852e0cfa149f92e2f169dac124,5,5125.000000000001
0xb6bcaba8b0bd7790f1ceb6e2b50d865db4fa1dce,5,5747
0xb6c37a255634454fc98ef64c6e8efb8bc9e8629f,5,13250
0xb73221e89c484f5bb7867a38fb8544a856275227,5,37543.08379685779
0xb746ead4b04dbf2aa70b23ff4a9da18aaf342611,5,6225
0xb74f4977010b8d1c2989d85c4b53abbc6c78ec26,5,8612
0xb77aa55789f8405b51cd2681535d5f8886e37a8c,5,7125
0xb7d2a0978511b619af03ea5df654c810a9b30bb4,5,4375
0xb7f77675ab39b5911d12331460b12a8d778b6d5b,5,112081.49747999999
0xb7f9bb982c7428f26aa99132f8a87db36e095c17,5,5625
0xb827ef5559cc21080fd7fb60f9f47721936bb80a,5,11374.999999999998
0xb835e1cde1cbe7248f51198b5a142dfc2580d9c5,5,11625
0xb83ba16bafb3e70d274ca1ec2f1e13ae85426f47,5,544089.0755036108
0xb845a873460544a70ae8329922ba240489462d28,5,7922.896480046044
0xb859326d131e1832dd289c79f6c98ab268106492,5,4775
0xb88ac81678e344b64caf6608d9d372e971eaffe2,5,10852.638686613987
0xb8b4508d28042441f3f3b91f1d9ad775b93055a3,5,3624.9999999999995
0xb8c9cb8ec9fd544106eca6f8eb81e6f42e24471e,5,5875
0xb8fe47b78f03f90823b6fe0a50dd6f28d6e27480,5,5125
0xb8ff396956f4d0b2485443558f74e98b36fc9f5a,5,13999.999999999998
0xb91a9e46d746c9dc5db4fdb6d71f51fa535dc762,5,6625.000000000001
0xb936106c042ac400f87c562a9d0f2161a5339925,5,3874.999999999999
0xb95e32ea697af975af38a0f53907784afc1b86f3,5,4875
0xb961b5a8be54f8a29d34c59c285906fd5abfc53a,5,13450
0xb98b635333bb548e1408ae9623a28741f728f84f,5,14500.000000000002
0xb98f1ea6746ffe4f663d85f359a20e69b823f48e,5,24900
0xb9b7d5704783af32491aae48801ba5af216b7972,5,10032
0xba2f57bb46e8c9eaa0a584ee077bcf10bc4a272e,5,8605.975982091137
0xba4f1abb85caa58b639d03d3aae58cd7a31be46f,5,3124.9999999999995
0xba617b2794624937ca00af91a25ab2bdc18b2ef0,5,3875.0000000000005
0xba71185ce829689cab1ff961092a883f0cf0755b,5,6250.000000000001
0xbb027705cf28afee3e82c2b1ef4255846c4f9156,5,8750
0xbb1158e63381e145f717f50dffa09a375e9a3168,5,4375
0xbb47ce8cda150842d4f9cc8d16b0c0402aae2598,5,5625
0xbb768c70cd85c9ed7e7117a837eff21b2b71082c,5,4125.000000000001
0xbbb08db8be3684708b1c42a130772a60bef1eb7a,5,6249.999999999999
0xbbd91200e8d20405cfeb725b17e4116a6257f13e,5,8615
0xbbe74dc49949a944909c6b15b03ae7aeaf072d1d,5,16500
0xbbebc28c493045ea4ca53619dd3eaf015bfe4f02,5,10620.69133757181
0xbc16b9b232116f534e2ecabbbfc6f55b11535153,5,8750
0xbc97e8e4bf84cb9d1117fdfa3261dd836e91ac11,5,4875
0xbcb8295d192b1ee9b61b0c89cff33f8d840966d4,5,4999.999999999999
0xbcd5f55ca1bc74f3cda3f62ff978f5bf558d8f59,5,18000
0xbcd8e2140b80b9a1e79b2c10a3626238cb5c0db0,5,5649.999999999999
0xbcdb1ac27491d3e5c845ce44968d2e95b347436e,5,6750.000000000001
0xbd0bb02855523cfa7fe8525d413194ee99a96cb0,5,3375.0000000000005
0xbd2c9d13907633f27644ea4a35d4f5194162b505,5,3624.9999999999995
0xbd3c82b804aeac62b20ecdd9d723a90d95d6a7ea,5,4125.000000000001
0xbd88984ba27d59b8d3a9570a15c8c8588e8ad5b6,5,8750
0xbd98766bd71d17f06c45754477f0173e9a8208f1,5,11750
0xbdaed72e8e17ff4c50f7dddc717334aab4b4c77f,5,5498.000000000001
0xbdc8d1778b138669ba19a21c83c816143b827cb7,5,15625.000000000002
0xbdcda2c2739ee359fe4976e76689fc36e58023db,5,5500
0xbdecdca2d047a9b3337c753174886af67a307231,5,6375
0xbe001f75a556a1c822c2912dafb6701314cf6130,5,12650
0xbe13517a2b520b2449068d2ec45280992b04047b,5,18250
0xbe3949513861867275cba2ce2d7d5d737add1257,5,10750
0xbe3da7c4f34c1ccb7f7273364d1182206462208a,5,8999
0xbe528797dd7478244987d0d88de1dafedb12dddf,5,9124.000000000002
0xbeade0aa2c1e47a42a6abec86dc83b0571cc9acb,5,8620
0xbec13757e74f04873b325c3ac37a867b39aca7fd,5,3124.9999999999995
0xbee05294e701095ba9668908904aaf36b7a85def,5,5249.999999999999
0xbee6e22d2049b85c17edd26d1436330a86b9b368,5,14624.999999999998
0xbf0ea21b294b85f566147d01f546701c9b5b1d1e,5,8000.000000000001
0xbf1818dd90f0538e761b343de48bf9bdd6515c0d,5,5625
0xbf28c03c9964c519c64a1c1545f34ac1b2641a06,5,3124.9999999999995
0xbf2bf50a332530786f41642346f3955f8f83b7db,5,6750.000000000001
0xbfa59a70a76139588ead664d21005de2ee315217,5,4374.999999999999
0xbfb7ca43bee1598a512c06dd83688f55168dc4a2,5,11749.999999999998
0xbfd264f715c78972d055c528fbe9f0a719e0ae98,5,6125
0xbfd7032cbf3541967137ae62a2ea960c7f19c491,5,8750
0xbfdfb7922926eb2a37b1d40be7fb0e70c12ecd63,5,3875.0000000000005
0xbfe15eea8b0591bef4b84bee18c3e126399734b4,5,3375.0000000000005
0xbfe31cd866433bd11ea3d10c1b45cbfae5ffb668,5,9000
0xbfe86209eba51499ebdf76f21406a8f32bdbf768,5,9500.000000000002
0xbff302ba9754c1ad2940ffe83b90de5e12666ea8,5,8750
0xc0179e0d4ec4d1d027477af1b06f814a809e378b,5,10606.249999999998
0xc023c3089b0ca4f1364e38b5404fbbcad832ac73,5,19740
0xc0a695abc5b9125371ef8ee2ed6e3e86c4011002,5,4375
0xc0ab4fc5ea9634241238886af80b055d49abce2c,5,13725
0xc0bd25b6f326f4685802a5b26346f3ce4969865a,5,4625
0xc0da43668259e7571f47ac0a2958fcec44552794,5,3872
0xc0f30a131b2fee4849ee1cc6550b3d939c6565ce,5,3875.0000000000005
0xc0f9377548beb674149fef97f1505f9a45a9f92f,5,7725
0xc0fd117b4af24141f01daaa655a5095bdb33dea6,5,4375
0xc101aedb38f94d6e0b21f4f2b36ff551dec6d251,5,5625
0xc1166f446ecb9c565db2eb271d99578497efb142,5,4375
0xc1302e59518f5306c86dfa0bbeee98ff230d8e08,5,7874.999999999999
0xc13cc0d841394d92437f7eb7914332d0a97346f9,5,3124.9999999999995
0xc16a344f44b411e85e7b03e45bbf72c6013b8bc4,5,5125
0xc17301bff41e3011c216f317875a5d7680598358,5,5850.000000000001
0xc17e453360c1d4a1bb15dd92ae0336fae1237b90,5,12381
0xc1b7d7eb35b203b58a487900a947e777ce83d78c,5,3600
0xc1cd4ac8a3f2ac78cc0c209451e26d6985eb3538,5,8125
0xc1d3344399dec8bdb7a70d0ae77be705ff8b22f7,5,7501.9939547700005
0xc1da7d05ce8f357ce868a9586534621dd838b0e7,5,17300
0xc1f6c2a72c8a6d86245ea33534742ea3bd70f1b6,5,28500.000000000004
0xc22e70d3effb8260920d8202d2a983e8dbafa604,5,8750
0xc24176ab32ee90e4fed16e2f34755a92138957fd,5,11000
0xc259565639055b6b1d7e0ffb372b2bd658bc7cc2,5,8210
0xc26b51f9e968dcd908afd257277cc86b49a0bc46,5,7499.999999999999
0xc27fc5c5b239e1297253388965e893021cf0dd84,5,5374.999999999999
0xc2a90afbff0a8f37862786aa9b0b2f92b0a4670a,5,3292.5
0xc2c4dcc09c69222c8252da8b957c7cc2e172d15b,5,9499.999999999998
0xc2ecf15fc879b349a061897eabeab28f128f3f91,5,14254.999999999998
0xc30b38f2fe90dea47b1fe9ca9308f364519b7ae0,5,3124.9999999999995
0xc321c38e72951102526dea23117ef423114dd280,5,9774.999999999998
0xc34f535db7bced537b871a144062d9567c9f2ed6,5,5495.956245163375
0xc35099797db7317a637373315dcdee79c3523858,5,9124.999999999998
0xc371e9e866f6df86cf14f51842a6062b36e0dd78,5,3124.9999999999995
0xc397126bee32615a4bf90ff1580434825cb6ce41,5,7625
0xc39d5f66e1e65c9663f6172f61fcaedb4adfecff,5,11749.999999999998
0xc3cd543f1fdb0f733c0c7bed04be3a711ec9659b,5,5125
0xc3cdc8ff9cd7b49f21f62f78df32ef4121580ef9,5,8750
0xc3f00dbd917a1cd5914126542f6e9a92a0599bdc,5,6750.000000000001
0xc3f1d15cb8d6936d771a6c9084fa951b7cfa39b3,5,17250
0xc4114005ace5531d6ae4e6bf6e762030364f63c0,5,7025
0xc424b47d1d8d9570581ce7af335541f0205d5730,5,4250
0xc458648203cc4144ddda56030658e1147864245f,5,11000
0xc467370dc17f3428ec620fca05c33ea647e80ead,5,10125
0xc4aa82e8e73031efff54621a188986e15d0a0bb8,5,8125
0xc4e00b8e052ce3cb2275b0a656e6af8410d74095,5,20000
0xc4f1089ea0f1ab2021e42e71555cdea13c8cd6de,5,13450.520503924085
0xc55551d46af82dfbfc4be3147d009c55f16d578c,5,3875.0000000000005
0xc58a2b2552bb7d8f42e2245a41ca5664e9267375,5,9375
0xc5a223b94134f38bf523e6e7cccdb25cda448fc2,5,8125
0xc5befa9597e24ddf30af51d28092ace66b744672,5,13375
0xc5dcc2aa554f32fceb282a23b490881e90f237bf,5,8125
0xc5e17ae7b8f18f9ae9e3085347c2a6dedbc8e834,5,18409.97752804434
0xc5e34071283a83f0cc7ce5f6a39cf94b25663bff,5,8624
0xc5f5521c57511797e58d3d8bd18244b88811a1ee,5,3624.9999999999995
0xc5f81917c95b00eb35844ac3a0c3f944312bb03a,5,4375
0xc61141d4e19ed773aa696da5df56c86f724f3ece,5,5125.000000000001
0xc62cd4939f870f5618d11310f4b1c53fc6be302a,5,14990
0xc666a112cce75a0e12116b38319cfc0d59943b56,5,56160.01474798138
0xc6a13c4cdcc56d39bf792fd6c861a387390814ef,5,15619.999999999998
0xc6b9aa8d849982a94f2dee930e7569b03c8b95b4,5,10250
0xc6cb5eaa818c09111ea2be5051268a0374cf4485,5,3124.9999999999995
0xc6ccc3cc05f8fcf26b4ff43b2d189c087b5961db,5,8625
0xc6ceb9fc5ec84560b70159a3cbda2ac5a033ed07,5,15750
0xc6d71eb7022b733d1ecedc0aed400e9a1542f933,5,8750
0xc6faf61d993de7a82fb3f38cb0befb54611d4bb5,5,8125
0xc730b05a4d6228bc492f561127bf170f0b440512,5,14749.999999999998
0xc75f2c7ba7795d0a45860c9bb11e2e65267f3a3f,5,5123.999999999999
0xc76bdade1d70e70e520baa2beba7d83da03d4832,5,8125
0xc76f7e300c8c87fd51ad0a2170382242263a6442,5,14875
0xc77c9e0502937b297dd16da70a0f8f038bd90f19,5,37994.7883124212
0xc77fc12b9e69fbb7d58dffabbe32049c61bb279f,5,7249.999999999999
0xc789c3820bdf981ca0cbb6ca9f1cd6ff5ecea1b7,5,7739.999999999999
0xc7c73b502ef836790ce85978ceedbda8d2e13c89,5,4375
0xc7f745c1a7dc8718a434ab1425ff40e05b3bea70,5,7625
0xc7fb6589477f0f90c3bb3cdf97b9dac4ca40c19f,5,18500
0xc81913cc5b64956daec3df22d86284d46d4455ac,5,8125
0xc852271011dae82ab1a14752754e560a317e8361,5,7249.999999999999
0xc86176da1ae818281f8bfc5afa03f9a092aa20a0,5,13750.241641046943
0xc8ad3452ec7cafb8b8ee489729546e7b746f5c00,5,7625
0xc93fb2385a9da95ced94ce3d31dca9c92cdf98f7,5,12999.999999999998
0xc940beabeaac1d632a4133aa32ed2e9b165f9d37,5,5575
0xc949e097301711cece3f518c7cbec610f6ce349b,5,6499.999999999999
0xc94bf3699eef1da0b422271883fdb7c154b47398,5,6754.309365318847
0xc984c92296cb3e333b3c8f30672010463a789dda,5,9650
0xc98f3895b8fcee2ffc829ae76f9041776288ba82,5,5365
0xc99dd6ce3b844ccb90455599330c7da3e3604592,5,103646.48877558016
0xc9b97b14b055472cc0ca2461455f46d2a6fa6312,5,48900
0xc9c218f4681c38f3c1a21f29055497fd06c2890c,5,7749.999999999999
0xc9e5d53f6db7f25f6241d50f6bab5ee9cb7b5ffe,5,13490
0xca2cc5b667d84af46b7dff0beda86e51d1ef22a5,5,13875.000000000002
0xca2db112db1080eebb115371dc11c47605f21e29,5,6249.999999999999
0xca30168fb7708a10a516df448171a3ffce51af90,5,4249.999999999999
0xca39652f3e9981111ed98f5bc60bbc0298131176,5,4625
0xca4191471c7c747c460b867e88f62a34314ee990,5,3624.9999999999995
0xca50a458b34bc7510a676dd90377eb048bf73164,5,12625.000000000002
0xca5c75895fa2088cc067d893826f3228b3fc8838,5,8125
0xca7cfaa3c9889713e56fbfade034f6f3c7be7b21,5,130281.59317318237
0xcaa30bca54d4aa0eec2408dbba2b3c08eb7f4045,5,10322
0xcaefb87c4a870d19a9cf5e8f329c3905de8bd4c8,5,9625
0xcafe8d7a0209b5aee3f5ce0861c4ab346688b041,5,32125
0xcb270c56fb930d7cceb8d68744588f88b4a8f56a,5,6270.000000000001
0xcb389d90b1774a3403eebb9f246e1d171a6e7bc1,5,9455
0xcb4097110f1e7b46447d4d959d44b412b986bf5e,5,31250
0xcb43b5c0a2b3e2f153a45872b12c43606687425d,5,3124.9999999999995
0xcb50c7d418d8fd947db85989b50d85b00f58f470,5,4125
0xcb57750e445ed1f63c0d95c7ed5245ee2bb5108e,5,3375.0000000000005
0xcb6df53715f9697879d268ee38ac42395f652dca,5,7249.999999999999
0xcb8f0c0686bab02d978df351a9119e3cbce3d9f7,5,9750
0xcba33aaa776f8db1afd9b7bfca23522848843d18,5,11125
0xcbe1be8287ff7fdcc88d09ff4a6d9aa4090f79b4,5,4875
0xcbe357844c94037d6292bd91344820c2d46d604e,5,21874.999999999996
0xcbe96d1533773decac106ca3a8e60aef23b7c706,5,5875
0xcbef7d1d03decdc4ac107f0326a8446a37d8c924,5,8499.999999999998
0xcbfb423d668f848866427089e8527474dbbe4a58,5,10875
0xcc1b76aad8834268d111dc339d41a27ea5b0625c,5,7625
0xcc61100ce69407a0dfaf3ef1efd7c32bd4495d6c,5,7100
0xcc74da8b914732841ce43f38e76ef748a4f9fd9d,5,6249.999999999999
0xcc78bab686cf0c15d806a9939fb9fe7fce370b55,5,19004.601125606987
0xcc81786d2c67c82949fbc956d25b3e3e8f91da4f,5,8247
0xcc9971031908b265dcd32239a9ea30e388868a10,5,4375
0xcd01c4c5e8659b87f6e15dcc628ce013368d01ff,5,20316.025155452167
0xcd114ebb9c8eabaa2026160ccae56a6bd4103042,5,4374
0xcd2715cc9224fea456ce1ff0ad692f03bc937a0c,5,3124.9999999999995
0xcd3a9ba55fbf061743d6014adeb4abe388967e32,5,5249.999999999999
0xcd64227f28ee744e6ed275350fbd84a3fe9eb761,5,4201.5
0xcd9f9b6ec899b00c96c3563c69b8a5eaf677d1e2,5,9604.999999999998
0xcdb1921d142612939a2b6079ae5119749d42faa8,5,25750.000000000004
0xcdcc01665f5e17c3682ead07db73292a3a4612b0,5,10124.999999999998
0xce0818a313739177b0444491e0b2fcbb43f2cc2d,5,8000
0xce243f9e5c8aea24463ae63099733b8bd79b52c5,5,12800
0xce2dd9c333aef43bf5e625cec501c50f5d14aaaa,5,6237
0xce3df48c255d5e928a3f12c27120bc1be3fc2c53,5,8875
0xce49807bbb478eef4ce2d1efd05a168d8d08cc88,5,9374
0xce56233ef59241d1d058de6d70ae7caae44b96a5,5,20494.999999999996
0xce6b5ed014d4f0c4b804711088a721623b254a2b,5,9499.999999999998
0xce750b4d2702856f3a0affd01149c95161e02163,5,8125
0xceac8c25a251c5b9c8443ac87e909556188dac06,5,9000
0xced0549be99b234d5c6ea8cf56226ff40debd3e8,5,9924.999999999998
0xceecfd9287f37ee59bc4df754c61c33982641a67,5,8749.999999999998
0xcf0651edf1a77191f9d93dfd0d8acd1d1accfdcd,5,7375
0xcf302cebde84948d5752e25cec50d6453329fb4b,5,6249.999999999999
0xcf45a126db7b23bc38f82ea573a91cbac521dea9,5,4625
0xcf5a45917e8940b80c8a8003bacaeac88a5a7a9c,5,9750
0xcfa4d96c6c081dc6da6fb921bd9883160936fe8b,5,9749.999999999998
0xcfd9ac8ebae438f1c54e53676d62a9d4a7f4b41f,5,25980.000000000004
0xcfdd277bfff2fc89947aadf3ae62c0e7dca718d9,5,7375
0xd01abfb4d97ff635794e9496fc666a7d685c56c3,5,22500
0xd01e262f3487da237f167e0f1dc07246a7b86a20,5,21250
0xd028babbdc15949aaa35587f95f9e96c7d49417d,5,16250.000000000002
0xd04ec8681f04044a293eec96de3629d4cf865e2e,5,8125
0xd0650feebdc7dd3c857423f690a1bb0c6c47a81f,5,11650
0xd0d47a11c51cb4bc5cc9c747273858ca2f6a90e9,5,15625
0xd0ee6031f47dba3c16369d4f34cb1afdcb8512e2,5,5625
0xd13bac88356820854913b53315d552dc4d484765,5,10625
0xd14444174824e3f109592fe86d4de9099fd6edd4,5,8625
0xd144a2ea725fee782c139c42e4674d7204d19fcb,5,8730
0xd1a01d09698a95f307049c87e50ab445f5177920,5,17475
0xd1be1fd51e1610c544cdc4e30b46d19690c55643,5,12250
0xd1cc484257a7fdeb48d09e94ffd9ddf394f3ac6c,5,8238.408116265138
0xd1d5c2369844f967d464cdec7d7a3df4694b3236,5,9000
0xd202f93afdbc35028f7a28416e6f648986e53751,5,10849.369986904312
0xd2138f3873f076a18659b8cb658d043facdf4be6,5,4296.249999999999
0xd2183b775d30ece7863560f5ccf6487db86a9491,5,6000
0xd262bc5d8e8042277b30ec1cff8f964955ba0641,5,9370
0xd2763fee8dddb66ff29074ff00969833a31345ec,5,12624
0xd27f76c5a7367d12dd29af36479a75b12e1edd58,5,22250
0xd2d0ec5b252350394e7828f8d92810f8323d9f82,5,11249
0xd2da3a07bf4cd039d5f36d22f22b6fe04bd56a86,5,6750.000000000001
0xd2fd28170b7b33f99bea9045e269172db0ceb2ff,5,10250
0xd30d8760676a309b34bfa7ac4bca45ab3fdd3437,5,4625.000000000001
0xd30e4158478d902a9287b0f7f9c3c2431fc28843,5,150783.92252999998
0xd316a8ec11e7911197b9d9e743edc07a3fc5b55d,5,6200
0xd3190a3ad62ef8a7b59dd184ea02e6144023a454,5,4125
0xd326cbc191e6562fe0f399bac730c52c214a5088,5,17240
0xd3502719080c13128f39154d4f34dcdbc7659419,5,5374.999999999999
0xd35a3cf13dbc6f87ab47d408120fde2eea312f94,5,26625.000000000004
0xd35ee69a32ce49eb074989260449f884d8efc68a,5,3124.9999999999995
0xd376fac4fe50fa3b9099e75b0ccc8c25ef334fd7,5,31250
0xd3790091c2b7191ac0baf611efd87410d4dec23d,5,4800
0xd3940b4f68a1cc80e7022d7abb287f75aebf9b74,5,13740.000000000002
0xd3a0464061178b667c99b7ca53670a4a57784fac,5,3124.9999999999995
0xd3a8df0d304f12529c9a459eae6d18aebef1413d,5,9125
0xd3b77d2cbd90d96b5357bbafc2d0e0653fee0394,5,7125
0xd3c92fdf97d80973882df9a9d7645f60ed5f92fe,5,31750.000000000004
0xd3d0e8f921e628430f739035a7e230568275fc23,5,4375
0xd3ed0fffbec85ded2305bc22b8f056688efd18eb,5,5375
0xd3ed346c44c9d6b9ba3f1b486a16b0fa50ae1d03,5,5124
0xd4394dd15a315f14005c657cc3aa90389427833b,5,8500
0xd440fda65f8540ede24e5c325f06c0551a262b12,5,8981.7
0xd47ea4123f1dde9a6f66c217a116bde7b3d25a6d,5,17609.999999999996
0xd48bb1e7eb22c1f2df952443b7da0e2ab5b05cb3,5,4749.999999999999
0xd493ac37c3a2b6ef4e71e22b1e58cdf377974398,5,12991
0xd5387cb1c509d0521b7520655e250143acdf410c,5,12340.000000000002
0xd53bf012b5c6011719b0496dcfcb07c7a644fe21,5,10000
0xd5485a2eb45951b668dea5d50708bbe823570e31,5,8250.000000000002
0xd56f43bc1f4ecdeb85e4594527ee34f430a2f584,5,3875.0000000000005
0xd57e4face5bf39f5fc51642a2ef1a1fe8f08e3e2,5,5349.999999999999
0xd59ef3a5d349eaaea5682359bc6ac0bb124e89e9,5,9124.999999999998
0xd5b08371dbbeeb4277aeca2c804148b4e3ccc01c,5,8125
0xd601b00afd54232738aef1a804eef465952070d4,5,11500.000000000002
